Key;time_full;hour;minute;second;minutes_after_00;period_of_day
636;00:10:35;0;10;35;10;Madrugada
637;00:10:36;0;10;36;10;Madrugada
638;00:10:37;0;10;37;10;Madrugada
639;00:10:38;0;10;38;10;Madrugada
640;00:10:39;0;10;39;10;Madrugada
641;00:10:40;0;10;40;10;Madrugada
642;00:10:41;0;10;41;10;Madrugada
643;00:10:42;0;10;42;10;Madrugada
644;00:10:43;0;10;43;10;Madrugada
645;00:10:44;0;10;44;10;Madrugada
646;00:10:45;0;10;45;10;Madrugada
647;00:10:46;0;10;46;10;Madrugada
648;00:10:47;0;10;47;10;Madrugada
649;00:10:48;0;10;48;10;Madrugada
650;00:10:49;0;10;49;10;Madrugada
651;00:10:50;0;10;50;10;Madrugada
652;00:10:51;0;10;51;10;Madrugada
653;00:10:52;0;10;52;10;Madrugada
654;00:10:53;0;10;53;10;Madrugada
655;00:10:54;0;10;54;10;Madrugada
656;00:10:55;0;10;55;10;Madrugada
657;00:10:56;0;10;56;10;Madrugada
658;00:10:57;0;10;57;10;Madrugada
659;00:10:58;0;10;58;10;Madrugada
660;00:10:59;0;10;59;10;Madrugada
661;00:11:00;0;11;0;11;Madrugada
662;00:11:01;0;11;1;11;Madrugada
663;00:11:02;0;11;2;11;Madrugada
664;00:11:03;0;11;3;11;Madrugada
665;00:11:04;0;11;4;11;Madrugada
666;00:11:05;0;11;5;11;Madrugada
667;00:11:06;0;11;6;11;Madrugada
668;00:11:07;0;11;7;11;Madrugada
669;00:11:08;0;11;8;11;Madrugada
670;00:11:09;0;11;9;11;Madrugada
671;00:11:10;0;11;10;11;Madrugada
672;00:11:11;0;11;11;11;Madrugada
673;00:11:12;0;11;12;11;Madrugada
674;00:11:13;0;11;13;11;Madrugada
675;00:11:14;0;11;14;11;Madrugada
676;00:11:15;0;11;15;11;Madrugada
677;00:11:16;0;11;16;11;Madrugada
678;00:11:17;0;11;17;11;Madrugada
679;00:11:18;0;11;18;11;Madrugada
680;00:11:19;0;11;19;11;Madrugada
681;00:11:20;0;11;20;11;Madrugada
682;00:11:21;0;11;21;11;Madrugada
683;00:11:22;0;11;22;11;Madrugada
684;00:11:23;0;11;23;11;Madrugada
685;00:11:24;0;11;24;11;Madrugada
686;00:11:25;0;11;25;11;Madrugada
687;00:11:26;0;11;26;11;Madrugada
688;00:11:27;0;11;27;11;Madrugada
689;00:11:28;0;11;28;11;Madrugada
690;00:11:29;0;11;29;11;Madrugada
691;00:11:30;0;11;30;11;Madrugada
692;00:11:31;0;11;31;11;Madrugada
693;00:11:32;0;11;32;11;Madrugada
694;00:11:33;0;11;33;11;Madrugada
695;00:11:34;0;11;34;11;Madrugada
696;00:11:35;0;11;35;11;Madrugada
697;00:11:36;0;11;36;11;Madrugada
698;00:11:37;0;11;37;11;Madrugada
699;00:11:38;0;11;38;11;Madrugada
700;00:11:39;0;11;39;11;Madrugada
701;00:11:40;0;11;40;11;Madrugada
702;00:11:41;0;11;41;11;Madrugada
703;00:11:42;0;11;42;11;Madrugada
704;00:11:43;0;11;43;11;Madrugada
705;00:11:44;0;11;44;11;Madrugada
706;00:11:45;0;11;45;11;Madrugada
707;00:11:46;0;11;46;11;Madrugada
708;00:11:47;0;11;47;11;Madrugada
709;00:11:48;0;11;48;11;Madrugada
710;00:11:49;0;11;49;11;Madrugada
711;00:11:50;0;11;50;11;Madrugada
712;00:11:51;0;11;51;11;Madrugada
713;00:11:52;0;11;52;11;Madrugada
714;00:11:53;0;11;53;11;Madrugada
715;00:11:54;0;11;54;11;Madrugada
716;00:11:55;0;11;55;11;Madrugada
717;00:11:56;0;11;56;11;Madrugada
718;00:11:57;0;11;57;11;Madrugada
719;00:11:58;0;11;58;11;Madrugada
720;00:11:59;0;11;59;11;Madrugada
721;00:12:00;0;12;0;12;Madrugada
722;00:12:01;0;12;1;12;Madrugada
723;00:12:02;0;12;2;12;Madrugada
724;00:12:03;0;12;3;12;Madrugada
725;00:12:04;0;12;4;12;Madrugada
726;00:12:05;0;12;5;12;Madrugada
727;00:12:06;0;12;6;12;Madrugada
728;00:12:07;0;12;7;12;Madrugada
729;00:12:08;0;12;8;12;Madrugada
730;00:12:09;0;12;9;12;Madrugada
731;00:12:10;0;12;10;12;Madrugada
732;00:12:11;0;12;11;12;Madrugada
733;00:12:12;0;12;12;12;Madrugada
734;00:12:13;0;12;13;12;Madrugada
735;00:12:14;0;12;14;12;Madrugada
736;00:12:15;0;12;15;12;Madrugada
737;00:12:16;0;12;16;12;Madrugada
738;00:12:17;0;12;17;12;Madrugada
739;00:12:18;0;12;18;12;Madrugada
740;00:12:19;0;12;19;12;Madrugada
741;00:12:20;0;12;20;12;Madrugada
742;00:12:21;0;12;21;12;Madrugada
743;00:12:22;0;12;22;12;Madrugada
744;00:12:23;0;12;23;12;Madrugada
745;00:12:24;0;12;24;12;Madrugada
746;00:12:25;0;12;25;12;Madrugada
747;00:12:26;0;12;26;12;Madrugada
748;00:12:27;0;12;27;12;Madrugada
749;00:12:28;0;12;28;12;Madrugada
750;00:12:29;0;12;29;12;Madrugada
751;00:12:30;0;12;30;12;Madrugada
752;00:12:31;0;12;31;12;Madrugada
753;00:12:32;0;12;32;12;Madrugada
754;00:12:33;0;12;33;12;Madrugada
755;00:12:34;0;12;34;12;Madrugada
756;00:12:35;0;12;35;12;Madrugada
757;00:12:36;0;12;36;12;Madrugada
758;00:12:37;0;12;37;12;Madrugada
759;00:12:38;0;12;38;12;Madrugada
760;00:12:39;0;12;39;12;Madrugada
761;00:12:40;0;12;40;12;Madrugada
762;00:12:41;0;12;41;12;Madrugada
763;00:12:42;0;12;42;12;Madrugada
764;00:12:43;0;12;43;12;Madrugada
765;00:12:44;0;12;44;12;Madrugada
766;00:12:45;0;12;45;12;Madrugada
767;00:12:46;0;12;46;12;Madrugada
768;00:12:47;0;12;47;12;Madrugada
769;00:12:48;0;12;48;12;Madrugada
770;00:12:49;0;12;49;12;Madrugada
771;00:12:50;0;12;50;12;Madrugada
772;00:12:51;0;12;51;12;Madrugada
773;00:12:52;0;12;52;12;Madrugada
774;00:12:53;0;12;53;12;Madrugada
775;00:12:54;0;12;54;12;Madrugada
776;00:12:55;0;12;55;12;Madrugada
777;00:12:56;0;12;56;12;Madrugada
778;00:12:57;0;12;57;12;Madrugada
779;00:12:58;0;12;58;12;Madrugada
780;00:12:59;0;12;59;12;Madrugada
781;00:13:00;0;13;0;13;Madrugada
782;00:13:01;0;13;1;13;Madrugada
783;00:13:02;0;13;2;13;Madrugada
784;00:13:03;0;13;3;13;Madrugada
785;00:13:04;0;13;4;13;Madrugada
786;00:13:05;0;13;5;13;Madrugada
787;00:13:06;0;13;6;13;Madrugada
788;00:13:07;0;13;7;13;Madrugada
789;00:13:08;0;13;8;13;Madrugada
790;00:13:09;0;13;9;13;Madrugada
791;00:13:10;0;13;10;13;Madrugada
792;00:13:11;0;13;11;13;Madrugada
793;00:13:12;0;13;12;13;Madrugada
794;00:13:13;0;13;13;13;Madrugada
795;00:13:14;0;13;14;13;Madrugada
796;00:13:15;0;13;15;13;Madrugada
797;00:13:16;0;13;16;13;Madrugada
798;00:13:17;0;13;17;13;Madrugada
799;00:13:18;0;13;18;13;Madrugada
800;00:13:19;0;13;19;13;Madrugada
801;00:13:20;0;13;20;13;Madrugada
802;00:13:21;0;13;21;13;Madrugada
803;00:13:22;0;13;22;13;Madrugada
804;00:13:23;0;13;23;13;Madrugada
805;00:13:24;0;13;24;13;Madrugada
806;00:13:25;0;13;25;13;Madrugada
807;00:13:26;0;13;26;13;Madrugada
808;00:13:27;0;13;27;13;Madrugada
809;00:13:28;0;13;28;13;Madrugada
810;00:13:29;0;13;29;13;Madrugada
811;00:13:30;0;13;30;13;Madrugada
812;00:13:31;0;13;31;13;Madrugada
813;00:13:32;0;13;32;13;Madrugada
814;00:13:33;0;13;33;13;Madrugada
815;00:13:34;0;13;34;13;Madrugada
816;00:13:35;0;13;35;13;Madrugada
817;00:13:36;0;13;36;13;Madrugada
818;00:13:37;0;13;37;13;Madrugada
819;00:13:38;0;13;38;13;Madrugada
820;00:13:39;0;13;39;13;Madrugada
821;00:13:40;0;13;40;13;Madrugada
822;00:13:41;0;13;41;13;Madrugada
823;00:13:42;0;13;42;13;Madrugada
824;00:13:43;0;13;43;13;Madrugada
825;00:13:44;0;13;44;13;Madrugada
826;00:13:45;0;13;45;13;Madrugada
827;00:13:46;0;13;46;13;Madrugada
828;00:13:47;0;13;47;13;Madrugada
829;00:13:48;0;13;48;13;Madrugada
830;00:13:49;0;13;49;13;Madrugada
831;00:13:50;0;13;50;13;Madrugada
832;00:13:51;0;13;51;13;Madrugada
833;00:13:52;0;13;52;13;Madrugada
834;00:13:53;0;13;53;13;Madrugada
835;00:13:54;0;13;54;13;Madrugada
836;00:13:55;0;13;55;13;Madrugada
837;00:13:56;0;13;56;13;Madrugada
838;00:13:57;0;13;57;13;Madrugada
839;00:13:58;0;13;58;13;Madrugada
840;00:13:59;0;13;59;13;Madrugada
841;00:14:00;0;14;0;14;Madrugada
842;00:14:01;0;14;1;14;Madrugada
843;00:14:02;0;14;2;14;Madrugada
844;00:14:03;0;14;3;14;Madrugada
845;00:14:04;0;14;4;14;Madrugada
846;00:14:05;0;14;5;14;Madrugada
847;00:14:06;0;14;6;14;Madrugada
848;00:14:07;0;14;7;14;Madrugada
849;00:14:08;0;14;8;14;Madrugada
850;00:14:09;0;14;9;14;Madrugada
851;00:14:10;0;14;10;14;Madrugada
852;00:14:11;0;14;11;14;Madrugada
853;00:14:12;0;14;12;14;Madrugada
854;00:14:13;0;14;13;14;Madrugada
855;00:14:14;0;14;14;14;Madrugada
856;00:14:15;0;14;15;14;Madrugada
857;00:14:16;0;14;16;14;Madrugada
858;00:14:17;0;14;17;14;Madrugada
859;00:14:18;0;14;18;14;Madrugada
860;00:14:19;0;14;19;14;Madrugada
861;00:14:20;0;14;20;14;Madrugada
862;00:14:21;0;14;21;14;Madrugada
863;00:14:22;0;14;22;14;Madrugada
864;00:14:23;0;14;23;14;Madrugada
865;00:14:24;0;14;24;14;Madrugada
866;00:14:25;0;14;25;14;Madrugada
867;00:14:26;0;14;26;14;Madrugada
868;00:14:27;0;14;27;14;Madrugada
869;00:14:28;0;14;28;14;Madrugada
870;00:14:29;0;14;29;14;Madrugada
871;00:14:30;0;14;30;14;Madrugada
872;00:14:31;0;14;31;14;Madrugada
873;00:14:32;0;14;32;14;Madrugada
874;00:14:33;0;14;33;14;Madrugada
875;00:14:34;0;14;34;14;Madrugada
876;00:14:35;0;14;35;14;Madrugada
877;00:14:36;0;14;36;14;Madrugada
878;00:14:37;0;14;37;14;Madrugada
879;00:14:38;0;14;38;14;Madrugada
880;00:14:39;0;14;39;14;Madrugada
881;00:14:40;0;14;40;14;Madrugada
882;00:14:41;0;14;41;14;Madrugada
883;00:14:42;0;14;42;14;Madrugada
884;00:14:43;0;14;43;14;Madrugada
885;00:14:44;0;14;44;14;Madrugada
886;00:14:45;0;14;45;14;Madrugada
887;00:14:46;0;14;46;14;Madrugada
888;00:14:47;0;14;47;14;Madrugada
889;00:14:48;0;14;48;14;Madrugada
890;00:14:49;0;14;49;14;Madrugada
891;00:14:50;0;14;50;14;Madrugada
892;00:14:51;0;14;51;14;Madrugada
893;00:14:52;0;14;52;14;Madrugada
894;00:14:53;0;14;53;14;Madrugada
895;00:14:54;0;14;54;14;Madrugada
896;00:14:55;0;14;55;14;Madrugada
897;00:14:56;0;14;56;14;Madrugada
898;00:14:57;0;14;57;14;Madrugada
899;00:14:58;0;14;58;14;Madrugada
900;00:14:59;0;14;59;14;Madrugada
901;00:15:00;0;15;0;15;Madrugada
902;00:15:01;0;15;1;15;Madrugada
903;00:15:02;0;15;2;15;Madrugada
904;00:15:03;0;15;3;15;Madrugada
905;00:15:04;0;15;4;15;Madrugada
906;00:15:05;0;15;5;15;Madrugada
907;00:15:06;0;15;6;15;Madrugada
908;00:15:07;0;15;7;15;Madrugada
909;00:15:08;0;15;8;15;Madrugada
910;00:15:09;0;15;9;15;Madrugada
911;00:15:10;0;15;10;15;Madrugada
912;00:15:11;0;15;11;15;Madrugada
913;00:15:12;0;15;12;15;Madrugada
914;00:15:13;0;15;13;15;Madrugada
915;00:15:14;0;15;14;15;Madrugada
916;00:15:15;0;15;15;15;Madrugada
917;00:15:16;0;15;16;15;Madrugada
918;00:15:17;0;15;17;15;Madrugada
919;00:15:18;0;15;18;15;Madrugada
920;00:15:19;0;15;19;15;Madrugada
921;00:15:20;0;15;20;15;Madrugada
922;00:15:21;0;15;21;15;Madrugada
923;00:15:22;0;15;22;15;Madrugada
924;00:15:23;0;15;23;15;Madrugada
925;00:15:24;0;15;24;15;Madrugada
926;00:15:25;0;15;25;15;Madrugada
927;00:15:26;0;15;26;15;Madrugada
928;00:15:27;0;15;27;15;Madrugada
929;00:15:28;0;15;28;15;Madrugada
930;00:15:29;0;15;29;15;Madrugada
931;00:15:30;0;15;30;15;Madrugada
932;00:15:31;0;15;31;15;Madrugada
933;00:15:32;0;15;32;15;Madrugada
934;00:15:33;0;15;33;15;Madrugada
935;00:15:34;0;15;34;15;Madrugada
936;00:15:35;0;15;35;15;Madrugada
937;00:15:36;0;15;36;15;Madrugada
938;00:15:37;0;15;37;15;Madrugada
939;00:15:38;0;15;38;15;Madrugada
940;00:15:39;0;15;39;15;Madrugada
941;00:15:40;0;15;40;15;Madrugada
942;00:15:41;0;15;41;15;Madrugada
943;00:15:42;0;15;42;15;Madrugada
944;00:15:43;0;15;43;15;Madrugada
945;00:15:44;0;15;44;15;Madrugada
946;00:15:45;0;15;45;15;Madrugada
947;00:15:46;0;15;46;15;Madrugada
948;00:15:47;0;15;47;15;Madrugada
949;00:15:48;0;15;48;15;Madrugada
950;00:15:49;0;15;49;15;Madrugada
951;00:15:50;0;15;50;15;Madrugada
952;00:15:51;0;15;51;15;Madrugada
953;00:15:52;0;15;52;15;Madrugada
954;00:15:53;0;15;53;15;Madrugada
955;00:15:54;0;15;54;15;Madrugada
956;00:15:55;0;15;55;15;Madrugada
957;00:15:56;0;15;56;15;Madrugada
958;00:15:57;0;15;57;15;Madrugada
959;00:15:58;0;15;58;15;Madrugada
960;00:15:59;0;15;59;15;Madrugada
961;00:16:00;0;16;0;16;Madrugada
962;00:16:01;0;16;1;16;Madrugada
963;00:16:02;0;16;2;16;Madrugada
964;00:16:03;0;16;3;16;Madrugada
965;00:16:04;0;16;4;16;Madrugada
966;00:16:05;0;16;5;16;Madrugada
967;00:16:06;0;16;6;16;Madrugada
968;00:16:07;0;16;7;16;Madrugada
969;00:16:08;0;16;8;16;Madrugada
970;00:16:09;0;16;9;16;Madrugada
971;00:16:10;0;16;10;16;Madrugada
972;00:16:11;0;16;11;16;Madrugada
973;00:16:12;0;16;12;16;Madrugada
974;00:16:13;0;16;13;16;Madrugada
975;00:16:14;0;16;14;16;Madrugada
976;00:16:15;0;16;15;16;Madrugada
977;00:16:16;0;16;16;16;Madrugada
978;00:16:17;0;16;17;16;Madrugada
979;00:16:18;0;16;18;16;Madrugada
980;00:16:19;0;16;19;16;Madrugada
981;00:16:20;0;16;20;16;Madrugada
982;00:16:21;0;16;21;16;Madrugada
983;00:16:22;0;16;22;16;Madrugada
984;00:16:23;0;16;23;16;Madrugada
985;00:16:24;0;16;24;16;Madrugada
986;00:16:25;0;16;25;16;Madrugada
987;00:16:26;0;16;26;16;Madrugada
988;00:16:27;0;16;27;16;Madrugada
989;00:16:28;0;16;28;16;Madrugada
990;00:16:29;0;16;29;16;Madrugada
991;00:16:30;0;16;30;16;Madrugada
992;00:16:31;0;16;31;16;Madrugada
993;00:16:32;0;16;32;16;Madrugada
994;00:16:33;0;16;33;16;Madrugada
995;00:16:34;0;16;34;16;Madrugada
996;00:16:35;0;16;35;16;Madrugada
997;00:16:36;0;16;36;16;Madrugada
998;00:16:37;0;16;37;16;Madrugada
999;00:16:38;0;16;38;16;Madrugada
1000;00:16:39;0;16;39;16;Madrugada
1001;00:16:40;0;16;40;16;Madrugada
1002;00:16:41;0;16;41;16;Madrugada
1003;00:16:42;0;16;42;16;Madrugada
1004;00:16:43;0;16;43;16;Madrugada
1005;00:16:44;0;16;44;16;Madrugada
1006;00:16:45;0;16;45;16;Madrugada
1007;00:16:46;0;16;46;16;Madrugada
1008;00:16:47;0;16;47;16;Madrugada
1009;00:16:48;0;16;48;16;Madrugada
1010;00:16:49;0;16;49;16;Madrugada
1011;00:16:50;0;16;50;16;Madrugada
1012;00:16:51;0;16;51;16;Madrugada
1013;00:16:52;0;16;52;16;Madrugada
1014;00:16:53;0;16;53;16;Madrugada
1015;00:16:54;0;16;54;16;Madrugada
1016;00:16:55;0;16;55;16;Madrugada
1017;00:16:56;0;16;56;16;Madrugada
1018;00:16:57;0;16;57;16;Madrugada
1019;00:16:58;0;16;58;16;Madrugada
1020;00:16:59;0;16;59;16;Madrugada
1021;00:17:00;0;17;0;17;Madrugada
1022;00:17:01;0;17;1;17;Madrugada
1023;00:17:02;0;17;2;17;Madrugada
1024;00:17:03;0;17;3;17;Madrugada
1025;00:17:04;0;17;4;17;Madrugada
1026;00:17:05;0;17;5;17;Madrugada
1027;00:17:06;0;17;6;17;Madrugada
1028;00:17:07;0;17;7;17;Madrugada
1029;00:17:08;0;17;8;17;Madrugada
1030;00:17:09;0;17;9;17;Madrugada
1031;00:17:10;0;17;10;17;Madrugada
1032;00:17:11;0;17;11;17;Madrugada
1033;00:17:12;0;17;12;17;Madrugada
1034;00:17:13;0;17;13;17;Madrugada
1035;00:17:14;0;17;14;17;Madrugada
1036;00:17:15;0;17;15;17;Madrugada
1037;00:17:16;0;17;16;17;Madrugada
1038;00:17:17;0;17;17;17;Madrugada
1039;00:17:18;0;17;18;17;Madrugada
1040;00:17:19;0;17;19;17;Madrugada
1041;00:17:20;0;17;20;17;Madrugada
1042;00:17:21;0;17;21;17;Madrugada
1043;00:17:22;0;17;22;17;Madrugada
1044;00:17:23;0;17;23;17;Madrugada
1045;00:17:24;0;17;24;17;Madrugada
1046;00:17:25;0;17;25;17;Madrugada
1047;00:17:26;0;17;26;17;Madrugada
1048;00:17:27;0;17;27;17;Madrugada
1049;00:17:28;0;17;28;17;Madrugada
1050;00:17:29;0;17;29;17;Madrugada
1051;00:17:30;0;17;30;17;Madrugada
1052;00:17:31;0;17;31;17;Madrugada
1053;00:17:32;0;17;32;17;Madrugada
1054;00:17:33;0;17;33;17;Madrugada
1055;00:17:34;0;17;34;17;Madrugada
1056;00:17:35;0;17;35;17;Madrugada
1057;00:17:36;0;17;36;17;Madrugada
1058;00:17:37;0;17;37;17;Madrugada
1059;00:17:38;0;17;38;17;Madrugada
1060;00:17:39;0;17;39;17;Madrugada
1061;00:17:40;0;17;40;17;Madrugada
1062;00:17:41;0;17;41;17;Madrugada
1063;00:17:42;0;17;42;17;Madrugada
1064;00:17:43;0;17;43;17;Madrugada
1065;00:17:44;0;17;44;17;Madrugada
1066;00:17:45;0;17;45;17;Madrugada
1067;00:17:46;0;17;46;17;Madrugada
1068;00:17:47;0;17;47;17;Madrugada
1069;00:17:48;0;17;48;17;Madrugada
1070;00:17:49;0;17;49;17;Madrugada
1071;00:17:50;0;17;50;17;Madrugada
1072;00:17:51;0;17;51;17;Madrugada
1073;00:17:52;0;17;52;17;Madrugada
1074;00:17:53;0;17;53;17;Madrugada
1075;00:17:54;0;17;54;17;Madrugada
1076;00:17:55;0;17;55;17;Madrugada
1077;00:17:56;0;17;56;17;Madrugada
1078;00:17:57;0;17;57;17;Madrugada
1079;00:17:58;0;17;58;17;Madrugada
1080;00:17:59;0;17;59;17;Madrugada
1081;00:18:00;0;18;0;18;Madrugada
1082;00:18:01;0;18;1;18;Madrugada
1083;00:18:02;0;18;2;18;Madrugada
1084;00:18:03;0;18;3;18;Madrugada
1085;00:18:04;0;18;4;18;Madrugada
1086;00:18:05;0;18;5;18;Madrugada
1087;00:18:06;0;18;6;18;Madrugada
1088;00:18:07;0;18;7;18;Madrugada
1089;00:18:08;0;18;8;18;Madrugada
1090;00:18:09;0;18;9;18;Madrugada
1091;00:18:10;0;18;10;18;Madrugada
1092;00:18:11;0;18;11;18;Madrugada
1093;00:18:12;0;18;12;18;Madrugada
1094;00:18:13;0;18;13;18;Madrugada
1095;00:18:14;0;18;14;18;Madrugada
1096;00:18:15;0;18;15;18;Madrugada
1097;00:18:16;0;18;16;18;Madrugada
1098;00:18:17;0;18;17;18;Madrugada
1099;00:18:18;0;18;18;18;Madrugada
1100;00:18:19;0;18;19;18;Madrugada
1101;00:18:20;0;18;20;18;Madrugada
1102;00:18:21;0;18;21;18;Madrugada
1103;00:18:22;0;18;22;18;Madrugada
1104;00:18:23;0;18;23;18;Madrugada
1105;00:18:24;0;18;24;18;Madrugada
1106;00:18:25;0;18;25;18;Madrugada
1107;00:18:26;0;18;26;18;Madrugada
1108;00:18:27;0;18;27;18;Madrugada
1109;00:18:28;0;18;28;18;Madrugada
1110;00:18:29;0;18;29;18;Madrugada
1111;00:18:30;0;18;30;18;Madrugada
1112;00:18:31;0;18;31;18;Madrugada
1113;00:18:32;0;18;32;18;Madrugada
1114;00:18:33;0;18;33;18;Madrugada
1115;00:18:34;0;18;34;18;Madrugada
1116;00:18:35;0;18;35;18;Madrugada
1117;00:18:36;0;18;36;18;Madrugada
1118;00:18:37;0;18;37;18;Madrugada
1119;00:18:38;0;18;38;18;Madrugada
1120;00:18:39;0;18;39;18;Madrugada
1121;00:18:40;0;18;40;18;Madrugada
1122;00:18:41;0;18;41;18;Madrugada
1123;00:18:42;0;18;42;18;Madrugada
1124;00:18:43;0;18;43;18;Madrugada
1125;00:18:44;0;18;44;18;Madrugada
1126;00:18:45;0;18;45;18;Madrugada
1127;00:18:46;0;18;46;18;Madrugada
1128;00:18:47;0;18;47;18;Madrugada
1129;00:18:48;0;18;48;18;Madrugada
1130;00:18:49;0;18;49;18;Madrugada
1131;00:18:50;0;18;50;18;Madrugada
1132;00:18:51;0;18;51;18;Madrugada
1133;00:18:52;0;18;52;18;Madrugada
1134;00:18:53;0;18;53;18;Madrugada
1135;00:18:54;0;18;54;18;Madrugada
1136;00:18:55;0;18;55;18;Madrugada
1137;00:18:56;0;18;56;18;Madrugada
1138;00:18:57;0;18;57;18;Madrugada
1139;00:18:58;0;18;58;18;Madrugada
1140;00:18:59;0;18;59;18;Madrugada
1141;00:19:00;0;19;0;19;Madrugada
1142;00:19:01;0;19;1;19;Madrugada
1143;00:19:02;0;19;2;19;Madrugada
1144;00:19:03;0;19;3;19;Madrugada
1145;00:19:04;0;19;4;19;Madrugada
1146;00:19:05;0;19;5;19;Madrugada
1147;00:19:06;0;19;6;19;Madrugada
1148;00:19:07;0;19;7;19;Madrugada
1149;00:19:08;0;19;8;19;Madrugada
1150;00:19:09;0;19;9;19;Madrugada
1151;00:19:10;0;19;10;19;Madrugada
1152;00:19:11;0;19;11;19;Madrugada
1153;00:19:12;0;19;12;19;Madrugada
1154;00:19:13;0;19;13;19;Madrugada
1155;00:19:14;0;19;14;19;Madrugada
1156;00:19:15;0;19;15;19;Madrugada
1157;00:19:16;0;19;16;19;Madrugada
1158;00:19:17;0;19;17;19;Madrugada
1159;00:19:18;0;19;18;19;Madrugada
1160;00:19:19;0;19;19;19;Madrugada
1161;00:19:20;0;19;20;19;Madrugada
1162;00:19:21;0;19;21;19;Madrugada
1163;00:19:22;0;19;22;19;Madrugada
1164;00:19:23;0;19;23;19;Madrugada
1165;00:19:24;0;19;24;19;Madrugada
1166;00:19:25;0;19;25;19;Madrugada
1167;00:19:26;0;19;26;19;Madrugada
1168;00:19:27;0;19;27;19;Madrugada
1169;00:19:28;0;19;28;19;Madrugada
1170;00:19:29;0;19;29;19;Madrugada
1171;00:19:30;0;19;30;19;Madrugada
1172;00:19:31;0;19;31;19;Madrugada
1173;00:19:32;0;19;32;19;Madrugada
1174;00:19:33;0;19;33;19;Madrugada
1175;00:19:34;0;19;34;19;Madrugada
1176;00:19:35;0;19;35;19;Madrugada
1177;00:19:36;0;19;36;19;Madrugada
1178;00:19:37;0;19;37;19;Madrugada
1179;00:19:38;0;19;38;19;Madrugada
1180;00:19:39;0;19;39;19;Madrugada
1181;00:19:40;0;19;40;19;Madrugada
1182;00:19:41;0;19;41;19;Madrugada
1183;00:19:42;0;19;42;19;Madrugada
1184;00:19:43;0;19;43;19;Madrugada
1185;00:19:44;0;19;44;19;Madrugada
1186;00:19:45;0;19;45;19;Madrugada
1187;00:19:46;0;19;46;19;Madrugada
1188;00:19:47;0;19;47;19;Madrugada
1189;00:19:48;0;19;48;19;Madrugada
1190;00:19:49;0;19;49;19;Madrugada
1191;00:19:50;0;19;50;19;Madrugada
1192;00:19:51;0;19;51;19;Madrugada
1193;00:19:52;0;19;52;19;Madrugada
1194;00:19:53;0;19;53;19;Madrugada
1195;00:19:54;0;19;54;19;Madrugada
1196;00:19:55;0;19;55;19;Madrugada
1197;00:19:56;0;19;56;19;Madrugada
1198;00:19:57;0;19;57;19;Madrugada
1199;00:19:58;0;19;58;19;Madrugada
1200;00:19:59;0;19;59;19;Madrugada
1201;00:20:00;0;20;0;20;Madrugada
1202;00:20:01;0;20;1;20;Madrugada
1203;00:20:02;0;20;2;20;Madrugada
1204;00:20:03;0;20;3;20;Madrugada
1205;00:20:04;0;20;4;20;Madrugada
1206;00:20:05;0;20;5;20;Madrugada
1207;00:20:06;0;20;6;20;Madrugada
1208;00:20:07;0;20;7;20;Madrugada
1209;00:20:08;0;20;8;20;Madrugada
1210;00:20:09;0;20;9;20;Madrugada
1211;00:20:10;0;20;10;20;Madrugada
1212;00:20:11;0;20;11;20;Madrugada
1213;00:20:12;0;20;12;20;Madrugada
1214;00:20:13;0;20;13;20;Madrugada
1215;00:20:14;0;20;14;20;Madrugada
1216;00:20:15;0;20;15;20;Madrugada
1217;00:20:16;0;20;16;20;Madrugada
1218;00:20:17;0;20;17;20;Madrugada
1219;00:20:18;0;20;18;20;Madrugada
1220;00:20:19;0;20;19;20;Madrugada
1221;00:20:20;0;20;20;20;Madrugada
1222;00:20:21;0;20;21;20;Madrugada
1223;00:20:22;0;20;22;20;Madrugada
1224;00:20:23;0;20;23;20;Madrugada
1225;00:20:24;0;20;24;20;Madrugada
1226;00:20:25;0;20;25;20;Madrugada
1227;00:20:26;0;20;26;20;Madrugada
1228;00:20:27;0;20;27;20;Madrugada
1229;00:20:28;0;20;28;20;Madrugada
1230;00:20:29;0;20;29;20;Madrugada
1231;00:20:30;0;20;30;20;Madrugada
1232;00:20:31;0;20;31;20;Madrugada
1233;00:20:32;0;20;32;20;Madrugada
1234;00:20:33;0;20;33;20;Madrugada
1235;00:20:34;0;20;34;20;Madrugada
1236;00:20:35;0;20;35;20;Madrugada
1237;00:20:36;0;20;36;20;Madrugada
1238;00:20:37;0;20;37;20;Madrugada
1239;00:20:38;0;20;38;20;Madrugada
1240;00:20:39;0;20;39;20;Madrugada
1241;00:20:40;0;20;40;20;Madrugada
1242;00:20:41;0;20;41;20;Madrugada
1243;00:20:42;0;20;42;20;Madrugada
1244;00:20:43;0;20;43;20;Madrugada
1245;00:20:44;0;20;44;20;Madrugada
1246;00:20:45;0;20;45;20;Madrugada
1247;00:20:46;0;20;46;20;Madrugada
1248;00:20:47;0;20;47;20;Madrugada
1249;00:20:48;0;20;48;20;Madrugada
1250;00:20:49;0;20;49;20;Madrugada
1251;00:20:50;0;20;50;20;Madrugada
1252;00:20:51;0;20;51;20;Madrugada
1253;00:20:52;0;20;52;20;Madrugada
1254;00:20:53;0;20;53;20;Madrugada
1255;00:20:54;0;20;54;20;Madrugada
1256;00:20:55;0;20;55;20;Madrugada
1257;00:20:56;0;20;56;20;Madrugada
1258;00:20:57;0;20;57;20;Madrugada
